"","UniqueReceptionTime","MD5_Hash","Label","PennType","Parameter","EventTime","vies","item","frase","lista","genero","escolaridade","nativo","resposta","minhaescala"
"136",1631747813,"1daa84e8a971cf666b1eb84c1a07127e","experiment","Scale","Choice","1631747692024","coletivo",53,"Os prisioneiros cavaram um túnel.","D","Feminino","Pós-Graduação","Sim","Apenas um","5"
"137",1631747813,"1daa84e8a971cf666b1eb84c1a07127e","experiment","Scale","Choice","1631747715903","teste",32,"Os pintores restauraram um quadro.","D","Feminino","Pós-Graduação","Sim","Apenas um","5"
"138",1631747813,"1daa84e8a971cf666b1eb84c1a07127e","experiment","Scale","Choice","1631747741201","coletivo",55,"As biólogas despoluíram um rio.","D","Feminino","Pós-Graduação","Sim","Apenas um","5"
"139",1631747813,"1daa84e8a971cf666b1eb84c1a07127e","experiment","Scale","Choice","1631747765701","distributivo",45,"As grávidas fizeram um ultrassom.","D","Feminino","Pós-Graduação","Sim","Mais de um","5"
"140",1631747813,"1daa84e8a971cf666b1eb84c1a07127e","experiment","Scale","Choice","1631747790068","teste",28,"Os turistas visitaram uma cidade.","D","Feminino","Pós-Graduação","Sim","Apenas um","5"
"141",1631747813,"1daa84e8a971cf666b1eb84c1a07127e","experiment","Scale","Choice","1631747814667","coletivo",51,"As zeladoras varreram um auditório.","D","Feminino","Pós-Graduação","Sim","Apenas um","5"
"142",1631748198,"fdbfb7fb2c10622bb975e067e33d987e","experiment","Scale","Choice","1631747840664","teste",3,"Os faxineiros limparam uma sala.","A","Feminino","Ensino Superior completo","Sim","Apenas um","5"
"143",1631748198,"fdbfb7fb2c10622bb975e067e33d987e","experiment","Scale","Choice","1631747867987","distributivo",47,"Os manobristas estacionaram um carro.","A","Feminino","Ensino Superior completo","Sim","Mais de um","5"
"144",1631748198,"fdbfb7fb2c10622bb975e067e33d987e","experiment","Scale","Choice","1631747892385","coletivo",57,"Os atletas pintaram uma quadra.","A","Feminino","Ensino Superior completo","Sim","Apenas um","5"
"145",1631748198,"fdbfb7fb2c10622bb975e067e33d987e","experiment","Scale","Choice","1631747917725","coletivo",62,"Os voluntários limparam uma praia.","A","Feminino","Ensino Superior completo","Sim","Apenas um","5"
"146",1631748198,"fdbfb7fb2c10622bb975e067e33d987e","experiment","Scale","Choice","1631747944167","teste",5,"As ativistas replantaram um canteiro.","A","Feminino","Ensino Superior completo","Sim","Apenas um","5"
"147",1631748198,"fdbfb7fb2c10622bb975e067e33d987e","experiment","Scale","Choice","1631747969148","teste",30,"As meninas confeitaram um bolo.","A","Feminino","Ensino Superior completo","Sim","Apenas um","5"
"148",1631748198,"fdbfb7fb2c10622bb975e067e33d987e","experiment","Scale","Choice","1631747992987","teste",11,"As arrumadeiras arrumaram um quarto.","A","Feminino","Ensino Superior completo","Sim","Apenas um","5"
"149",1631748198,"fdbfb7fb2c10622bb975e067e33d987e","experiment","Scale","Choice","1631748017823","teste",15,"Os lenhadores cortaram uma árvore.","A","Feminino","Ensino Superior completo","Sim","Apenas um","5"
"150",1631748198,"fdbfb7fb2c10622bb975e067e33d987e","experiment","Scale","Choice","1631748041073","teste",18,"Os refugiados compraram um terreno.","A","Feminino","Ensino Superior completo","Sim","Mais de um","1"
"151",1631748198,"fdbfb7fb2c10622bb975e067e33d987e","experiment","Scale","Choice","1631748092526","teste",24,"Os jardineiros molharam um jardim.","A","Feminino","Ensino Superior completo","Sim","Mais de um","5"
"152",1631748198,"fdbfb7fb2c10622bb975e067e33d987e","experiment","Scale","Choice","1631748115658","distributivo",36,"Os rapazes furaram uma orelha.","A","Feminino","Ensino Superior completo","Sim","Mais de um","5"
"153",1631748198,"fdbfb7fb2c10622bb975e067e33d987e","experiment","Scale","Choice","1631748139172","coletivo",64,"As atrizes encenaram uma peça.","A","Feminino","Ensino Superior completo","Sim","Apenas um","5"
"154",1631748198,"fdbfb7fb2c10622bb975e067e33d987e","experiment","Scale","Choice","1631748163217","teste",21,"As mulheres instalaram um lustre.","A","Feminino","Ensino Superior completo","Sim","Apenas um","5"
"155",1631748198,"fdbfb7fb2c10622bb975e067e33d987e","experiment","Scale","Choice","1631748186789","coletivo",59,"Os trabalhadores fabricaram uma ferramenta.","A","Feminino","Ensino Superior completo","Sim","Apenas um","5"
"156",1631753617,"03dd7f419b671d0fd3fc3fda6611b72d","experiment","Scale","Choice","1631753116524","distributivo",48,"As competidoras acertaram um alvo.","C","Feminino","Pós-Graduação","Sim","Mais de um","5"
"157",1631753617,"03dd7f419b671d0fd3fc3fda6611b72d","experiment","Scale","Choice","1631753146698","teste",17,"Os alpinistas montaram uma barraca.","C","Feminino","Pós-Graduação","Sim","Apenas um","5"
"158",1631753617,"03dd7f419b671d0fd3fc3fda6611b72d","experiment","Scale","Choice","1631753181635","teste",7,"Os pedreiros ergueram uma parede.","C","Feminino","Pós-Graduação","Sim","Apenas um","5"
"159",1631753617,"03dd7f419b671d0fd3fc3fda6611b72d","experiment","Scale","Choice","1631753218473","teste",12,"Os amigos organizaram uma festa.","C","Feminino","Pós-Graduação","Sim","Apenas um","5"
"160",1631753617,"03dd7f419b671d0fd3fc3fda6611b72d","experiment","Scale","Choice","1631753253368","coletivo",56,"Os pedreiros construíram uma casa.","C","Feminino","Pós-Graduação","Sim","Apenas um","5"
"161",1631753617,"03dd7f419b671d0fd3fc3fda6611b72d","experiment","Scale","Choice","1631753286437","teste",16,"As paisagistas ergueram um vaso.","C","Feminino","Pós-Graduação","Sim","Mais de um","5"
"162",1631753617,"03dd7f419b671d0fd3fc3fda6611b72d","experiment","Scale","Choice","1631753320359","coletivo",54,"As ativistas abraçaram um baobá.","C","Feminino","Pós-Graduação","Sim","Apenas um","5"
"163",1631753617,"03dd7f419b671d0fd3fc3fda6611b72d","experiment","Scale","Choice","1631753351290","coletivo",61,"As bombeiras esvaziaram um tanque.","C","Feminino","Pós-Graduação","Sim","Apenas um","5"
"164",1631753617,"03dd7f419b671d0fd3fc3fda6611b72d","experiment","Scale","Choice","1631753412899","teste",27,"Os vândalos derrubaram uma parede.","C","Feminino","Pós-Graduação","Sim","Mais de um","5"
"165",1631753617,"03dd7f419b671d0fd3fc3fda6611b72d","experiment","Scale","Choice","1631753440433","distributivo",44,"Os doentes fizeram uma tomografia.","C","Feminino","Pós-Graduação","Sim","Apenas um","5"
"166",1631753617,"03dd7f419b671d0fd3fc3fda6611b72d","experiment","Scale","Choice","1631753479449","coletivo",52,"Os soldados destruíram uma cidade.","C","Feminino","Pós-Graduação","Sim","Apenas um","5"
"167",1631753617,"03dd7f419b671d0fd3fc3fda6611b72d","experiment","Scale","Choice","1631753540293","teste",23,"As editoras revisaram um livro.","C","Feminino","Pós-Graduação","Sim","Apenas um","5"
"168",1631753617,"03dd7f419b671d0fd3fc3fda6611b72d","experiment","Scale","Choice","1631753604979","distributivo",35,"Os pacientes agendaram uma endoscopia.","C","Feminino","Pós-Graduação","Sim","Mais de um","5"
"169",1631756080,"935d9487c9608bdb88f4a0360e31e257","experiment","Scale","Choice","1631755623991","coletivo",53,"Os prisioneiros cavaram um túnel.","D","Feminino","Ensino Superior completo","Sim","Mais de um","1"
"170",1631756080,"935d9487c9608bdb88f4a0360e31e257","experiment","Scale","Choice","1631755659844","coletivo",51,"As zeladoras varreram um auditório.","D","Feminino","Ensino Superior completo","Sim","Apenas um","5"
"171",1631756080,"935d9487c9608bdb88f4a0360e31e257","experiment","Scale","Choice","1631755686726","distributivo",45,"As grávidas fizeram um ultrassom.","D","Feminino","Ensino Superior completo","Sim","Apenas um","5"
"172",1631756080,"935d9487c9608bdb88f4a0360e31e257","experiment","Scale","Choice","1631755714369","coletivo",55,"As biólogas despoluíram um rio.","D","Feminino","Ensino Superior completo","Sim","Apenas um","5"
"173",1631756080,"935d9487c9608bdb88f4a0360e31e257","experiment","Scale","Choice","1631755746129","distributivo",43,"As garotas mascaram um chiclete.","D","Feminino","Ensino Superior completo","Sim","Apenas um","5"
"174",1631756080,"935d9487c9608bdb88f4a0360e31e257","experiment","Scale","Choice","1631755777797","teste",1,"As manifestantes incendiaram um ônibus.","D","Feminino","Ensino Superior completo","Sim","Apenas um","5"
"175",1631756080,"935d9487c9608bdb88f4a0360e31e257","experiment","Scale","Choice","1631755806665","teste",6,"Os porteiros lavaram uma calçada.","D","Feminino","Ensino Superior completo","Sim","Apenas um","5"
"176",1631756080,"935d9487c9608bdb88f4a0360e31e257","experiment","Scale","Choice","1631755833651","distributivo",37,"Os idosos tomaram um comprimido.","D","Feminino","Ensino Superior completo","Sim","Apenas um","1"
"177",1631756080,"935d9487c9608bdb88f4a0360e31e257","experiment","Scale","Choice","1631755880893","distributivo",46,"Os acidentados realizaram uma radiografia.","D","Feminino","Ensino Superior completo","Sim","Mais de um","5"
"178",1631756080,"935d9487c9608bdb88f4a0360e31e257","experiment","Scale","Choice","1631755910252","coletivo",50,"Os empregados cercaram um prédio.","D","Feminino","Ensino Superior completo","Sim","Apenas um","5"
"179",1631756080,"935d9487c9608bdb88f4a0360e31e257","experiment","Scale","Choice","1631755936570","teste",31,"Os lavradores incendiaram um terreno.","D","Feminino","Ensino Superior completo","Sim","Apenas um","5"
"180",1631756080,"935d9487c9608bdb88f4a0360e31e257","experiment","Scale","Choice","1631755964290","teste",2,"Os escoteiros construíram uma jangada.","D","Feminino","Ensino Superior completo","Sim","Mais de um","1"
"181",1631756080,"935d9487c9608bdb88f4a0360e31e257","experiment","Scale","Choice","1631756024665","teste",8,"As crianças plantaram uma árvore.","D","Feminino","Ensino Superior completo","Sim","Apenas um","5"
"182",1631756080,"935d9487c9608bdb88f4a0360e31e257","experiment","Scale","Choice","1631756050473","teste",4,"As engenheiras consertaram um barco.","D","Feminino","Ensino Superior completo","Sim","Apenas um","5"
"183",1631756080,"935d9487c9608bdb88f4a0360e31e257","experiment","Scale","Choice","1631756077838","teste",32,"Os pintores restauraram um quadro.","D","Feminino","Ensino Superior completo","Sim","Apenas um","5"
"184",1631759365,"85471e0e4857d54020474de49363e67a","experiment","Scale","Choice","1631758952391","coletivo",57,"Os atletas pintaram uma quadra.","A","Masculino","Ensino Superior completo","Sim","Apenas um","5"
"185",1631759365,"85471e0e4857d54020474de49363e67a","experiment","Scale","Choice","1631758981730","teste",11,"As arrumadeiras arrumaram um quarto.","A","Masculino","Ensino Superior completo","Sim","Apenas um","5"
"186",1631759365,"85471e0e4857d54020474de49363e67a","experiment","Scale","Choice","1631759007121","coletivo",62,"Os voluntários limparam uma praia.","A","Masculino","Ensino Superior completo","Sim","Apenas um","5"
"187",1631759365,"85471e0e4857d54020474de49363e67a","experiment","Scale","Choice","1631759062382","teste",24,"Os jardineiros molharam um jardim.","A","Masculino","Ensino Superior completo","Sim","Apenas um","5"
"188",1631759365,"85471e0e4857d54020474de49363e67a","experiment","Scale","Choice","1631759088449","distributivo",47,"Os manobristas estacionaram um carro.","A","Masculino","Ensino Superior completo","Sim","Mais de um","5"
"189",1631759365,"85471e0e4857d54020474de49363e67a","experiment","Scale","Choice","1631759139760","distributivo",34,"As trabalhadoras quebraram um dedo.","A","Masculino","Ensino Superior completo","Sim","Mais de um","3"
"190",1631759365,"85471e0e4857d54020474de49363e67a","experiment","Scale","Choice","1631759167008","teste",15,"Os lenhadores cortaram uma árvore.","A","Masculino","Ensino Superior completo","Sim","Apenas um","5"
"191",1631759365,"85471e0e4857d54020474de49363e67a","experiment","Scale","Choice","1631759191513","teste",30,"As meninas confeitaram um bolo.","A","Masculino","Ensino Superior completo","Sim","Apenas um","5"
"192",1631759365,"85471e0e4857d54020474de49363e67a","experiment","Scale","Choice","1631759218915","distributivo",36,"Os rapazes furaram uma orelha.","A","Masculino","Ensino Superior completo","Sim","Mais de um","3"
"193",1631759365,"85471e0e4857d54020474de49363e67a","experiment","Scale","Choice","1631759243981","teste",3,"Os faxineiros limparam uma sala.","A","Masculino","Ensino Superior completo","Sim","Mais de um","5"
"194",1631759365,"85471e0e4857d54020474de49363e67a","experiment","Scale","Choice","1631759309693","coletivo",59,"Os trabalhadores fabricaram uma ferramenta.","A","Masculino","Ensino Superior completo","Sim","Apenas um","4"
"195",1631759365,"85471e0e4857d54020474de49363e67a","experiment","Scale","Choice","1631759337222","teste",18,"Os refugiados compraram um terreno.","A","Masculino","Ensino Superior completo","Sim","Apenas um","5"
"196",1631759365,"85471e0e4857d54020474de49363e67a","experiment","Scale","Choice","1631759363581","teste",21,"As mulheres instalaram um lustre.","A","Masculino","Ensino Superior completo","Sim","Apenas um","5"
"197",1631760840,"67b57db8cc2475bd3fcf7ef6da6cc327","experiment","Scale","Choice","1631760416130","teste",14,"Os estudantes comeram uma salada.","B","Masculino","Ensino Superior incompleto","Sim","Apenas um","5"
"198",1631760840,"67b57db8cc2475bd3fcf7ef6da6cc327","experiment","Scale","Choice","1631760447069","teste",10,"Os carregadores moveram uma mesa.","B","Masculino","Ensino Superior incompleto","Sim","Apenas um","5"
"199",1631760840,"67b57db8cc2475bd3fcf7ef6da6cc327","experiment","Scale","Choice","1631760474374","distributivo",39,"As alunas mascaram um chiclete.","B","Masculino","Ensino Superior incompleto","Sim","Apenas um","5"
"200",1631760840,"67b57db8cc2475bd3fcf7ef6da6cc327","experiment","Scale","Choice","1631760501686","distributivo",38,"Os hóspedes engoliram uma azeitona.","B","Masculino","Ensino Superior incompleto","Sim","Apenas um","5"
"201",1631760840,"67b57db8cc2475bd3fcf7ef6da6cc327","experiment","Scale","Choice","1631760529385","coletivo",63,"Os jardineiros capinaram um jardim.","B","Masculino","Ensino Superior incompleto","Sim","Apenas um","5"
"202",1631760840,"67b57db8cc2475bd3fcf7ef6da6cc327","experiment","Scale","Choice","1631760555308","coletivo",60,"Os companheiros carregaram um caminhão.","B","Masculino","Ensino Superior incompleto","Sim","Apenas um","5"
"203",1631760840,"67b57db8cc2475bd3fcf7ef6da6cc327","experiment","Scale","Choice","1631760582225","coletivo",58,"Os construtores reformaram uma praça.","B","Masculino","Ensino Superior incompleto","Sim","Apenas um","5"
"204",1631760840,"67b57db8cc2475bd3fcf7ef6da6cc327","experiment","Scale","Choice","1631760611684","distributivo",41,"As costureiras conseguiram um emprego.","B","Masculino","Ensino Superior incompleto","Sim","Mais de um","5"
"205",1631760840,"67b57db8cc2475bd3fcf7ef6da6cc327","experiment","Scale","Choice","1631760637315","coletivo",49,"Os ajudantes ergueram um piano.","B","Masculino","Ensino Superior incompleto","Sim","Apenas um","5"
"206",1631760840,"67b57db8cc2475bd3fcf7ef6da6cc327","experiment","Scale","Choice","1631760664859","distributivo",42,"As skatistas receberam uma medalha.","B","Masculino","Ensino Superior incompleto","Sim","Mais de um","5"
"207",1631760840,"67b57db8cc2475bd3fcf7ef6da6cc327","experiment","Scale","Choice","1631760696229","teste",19,"As jornalistas investigaram um caso.","B","Masculino","Ensino Superior incompleto","Sim","Apenas um","5"
"208",1631760840,"67b57db8cc2475bd3fcf7ef6da6cc327","experiment","Scale","Choice","1631760722746","teste",13,"As presidiárias bloquearam uma passagem.","B","Masculino","Ensino Superior incompleto","Sim","Apenas um","5"
"209",1631760840,"67b57db8cc2475bd3fcf7ef6da6cc327","experiment","Scale","Choice","1631760752305","teste",25,"Os funcionários podaram uma árvore.","B","Masculino","Ensino Superior incompleto","Sim","Apenas um","4"
"210",1631760840,"67b57db8cc2475bd3fcf7ef6da6cc327","experiment","Scale","Choice","1631760809349","teste",20,"As arquitetas reformaram um cômodo.","B","Masculino","Ensino Superior incompleto","Sim","Mais de um","5"
"211",1631760840,"67b57db8cc2475bd3fcf7ef6da6cc327","experiment","Scale","Choice","1631760835876","teste",9,"As diaristas varreram um escritório.","B","Masculino","Ensino Superior incompleto","Sim","Mais de um","1"
"212",1631761790,"45a909769d32f8da7cda2daa61e530fd","experiment","Scale","Choice","1631761374089","teste",27,"Os vândalos derrubaram uma parede.","C","Masculino","Pós-Graduação","Sim","Apenas um","5"
"213",1631761790,"45a909769d32f8da7cda2daa61e530fd","experiment","Scale","Choice","1631761439614","teste",22,"Os sambistas comeram uma feijoada.","C","Masculino","Pós-Graduação","Sim","Apenas um","5"
"214",1631761790,"45a909769d32f8da7cda2daa61e530fd","experiment","Scale","Choice","1631761469026","teste",16,"As paisagistas ergueram um vaso.","C","Masculino","Pós-Graduação","Sim","Apenas um","5"
"215",1631761790,"45a909769d32f8da7cda2daa61e530fd","experiment","Scale","Choice","1631761520328","distributivo",48,"As competidoras acertaram um alvo.","C","Masculino","Pós-Graduação","Sim","Apenas um","5"
